Category,Data_Alpha_Carotene,Data_Beta_Carotene,Data_Beta_Cryptoxanthin,Data_Carbohydrate,Data_Cholesterol,Data_Choline,Data_Fiber,Data_Lutein_and_Zeaxanthin,Data_Lycopene,Data_Niacin,Data_Protein,Data_Retinol,Data_Riboflavin,Data_Selenium,Data_Sugar_Total,Data_Thiamin,Data_Water,Data_Fat_Monosaturated_Fat,Data_Fat_Polysaturated_Fat,Data_Fat_Saturated_Fat,Data_Fat_Total_Lipid,Data_Major_Minerals_Calcium,Data_Major_Minerals_Copper,Data_Major_Minerals_Iron,Data_Major_Minerals_Magnesium,Data_Major_Minerals_Phosphorus,Data_Major_Minerals_Potassium,Data_Major_Minerals_Sodium,Data_Major_Minerals_Zinc,Data_Vitamins_Vitamin_A___RAE,Data_Vitamins_Vitamin_B12,Data_Vitamins_Vitamin_B6,Data_Vitamins_Vitamin_C,Data_Vitamins_Vitamin_E,Data_Vitamins_Vitamin_K
Soup,5.4,180.2,23.2,8.016,1.6,5.82,0.54,20.6,1273.2,0.5714,1.472,6.0,0.0446,2.9,2.572,0.0508,88.624,0.3222,0.1786,0.418,1.038,19.0,0.03,0.44,7.2,26.6,107.2,206.8,0.182,22.2,0.076,0.0286,5.220000000000001,0.148,1.04
Soupy rice mixture with chicken and potatoes,4.0,24.0,0.0,12.06,28.0,15.9,0.9,23.0,81.0,1.9,6.34,4.0,0.064,6.6,0.59,0.075,76.06,1.848,0.571,1.228,4.27,12.0,0.076,0.75,16.0,79.0,219.0,290.0,0.62,6.0,0.1,0.163,8.4,0.17,1.2
Soupy rice with chicken,17.0,199.0,1.0,16.49,42.0,32.4,1.4,256.0,1276.0,3.806,12.08,3.0,0.094,11.8,1.17,0.129,65.11,1.998,0.608,0.909,4.05,21.0,0.103,1.35,19.0,123.0,191.0,754.0,0.94,20.0,0.14,0.158,6.7,0.6,8.1
Sour cream,0.0,13.75,0.25,8.49,25.75,14.4,0.0,1.0,0.0,0.05825,2.86,70.25,0.1095,3.65,2.6625,0.025,75.72999999999999,2.0705,0.314,8.63275,12.3675,92.5,0.027,0.1325,9.0,71.75,156.75,89.25,0.6275,71.75,0.2324999999999999,0.02025,0.45,0.355,1.7
Soursop,0.0,0.0,0.0,14.93,0.0,2.2,0.1,0.0,0.0,0.12,0.11,0.0,0.011,0.4,13.07,0.003,84.72,0.051,0.039,0.029,0.17,7.0,0.01,0.36,3.0,2.0,25.0,8.0,0.02,0.0,0.0,0.007,11.1,0.01,0.0
Soy based sauce,0.0,0.0,0.0,20.07,0.0,3.7,0.2,0.0,0.0,0.439,1.65,0.0,0.035,0.4,10.06,0.007,75.0,0.019,0.055,0.016,0.15,9.0,0.02,0.34,16.0,34.0,88.0,1101.0,0.18,0.0,0.0,0.03,0.0,0.0,0.0
Soy chips,0.0,0.0,0.0,53.15,0.0,110.9,3.5,0.0,0.0,2.978,26.5,0.0,0.349,12.1,1.8,0.333,8.5,1.661,4.018,1.102,7.35,171.0,2.456,5.2,170.0,7.0,7.0,842.0,1.5,0.0,0.0,0.513,0.0,1.01,11.9
Soy milk,0.0,1.6666666666666667,0.0,6.5,0.0,22.366666666666664,0.4166666666666667,0.0,0.0,0.4178333333333333,2.3183333333333334,61.5,0.2038333333333333,2.433333333333333,5.338333333333334,0.0306666666666666,89.68166666666667,0.1728333333333333,0.4943333333333333,0.0856666666666666,0.8483333333333333,122.33333333333331,0.1633333333333333,0.4766666666666666,14.166666666666666,73.66666666666667,129.16666666666666,49.5,0.2316666666666667,61.5,0.7966666666666667,0.037,0.2833333333333333,0.1033333333333333,2.85
Soy nut butter,0.0,1.0,0.0,18.82,0.0,52.1,10.3,1.0,0.0,3.155,20.96,0.0,0.939,2.4,6.27,0.041,1.64,32.445,13.613,6.55,55.5,347.0,0.934,3.49,279.0,508.0,748.0,227.0,3.29,0.0,0.0,0.103,0.0,24.21,0.0
Soy nuts,0.0,120.0,0.0,30.22,0.0,124.3,17.7,0.0,0.0,1.41,38.55,0.0,0.145,19.1,4.2,0.1,1.95,5.61,14.339,3.674,25.4,138.0,0.828,3.9,145.0,363.0,1470.0,163.0,3.14,10.0,0.0,0.208,2.2,0.91,50.4
Soy sauce,0.0,0.0,0.0,5.26,0.0,24.55,0.75,0.0,0.0,1.668,8.595,0.0,0.2025,0.5,0.45,0.0365,73.14500000000001,0.065,0.2005,0.054,0.4349999999999999,31.5,0.046,1.4,71.5,166.0,393.5,4545.5,0.8300000000000001,0.0,0.0,0.154,0.0,0.205,0.0
Soybean curd,0.0,8.0,0.0,6.246666666666666,6.0,57.26666666666667,1.6,8.333333333333334,0.0,0.574,11.463333333333331,2.6666666666666665,0.0593333333333333,16.5,1.5733333333333337,0.1119999999999999,70.03333333333333,2.8200000000000003,5.706333333333333,1.8423333333333332,11.156666666666666,201.33333333333331,0.2416666666666667,2.523333333333333,38.66666666666666,162.66666666666666,133.33333333333334,38.66666666666666,1.14,3.0,0.0233333333333333,0.0713333333333333,0.1333333333333333,0.1466666666666666,5.033333333333333
Soybean curd cheese,0.0,25.0,0.0,6.9,0.0,62.5,0.0,0.0,0.0,0.5,12.5,0.0,0.14,16.8,1.6,0.0,70.9,1.789,4.572,1.172,8.1,188.0,0.38,5.6,228.0,222.0,199.0,20.0,1.72,2.0,0.0,0.07,0.0,0.6,4.6
Soybean oil,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.783,57.74,15.65,100.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,8.18,183.9
Soybean soup,0.0,5.0,0.0,2.47,4.0,11.3,0.4,0.0,0.0,0.39,2.47,0.0,0.074,3.8,0.89,0.03,91.66,0.468,0.625,0.218,1.56,16.0,0.076,0.33,8.0,29.0,53.0,610.0,0.31,1.0,0.12,0.028,0.1,0.17,3.4
Soybeans,0.0,5.0,0.0,7.77,0.0,44.2,5.6,0.0,0.0,0.352,16.92,0.0,0.252,6.8,2.79,0.137,58.13,4.566,7.386,2.095,14.84,95.0,0.378,4.79,80.0,228.0,479.0,217.0,1.07,0.0,0.0,0.207,1.5,1.09,25.5
Soyburger,4.0,58.0,12.0,24.76,10.0,18.6,3.1,26.0,476.0,3.149,12.29,24.0,0.257,21.8,5.04,1.463,53.58,1.727,1.641,2.22,6.6,248.0,0.139,2.35,40.0,210.0,248.0,643.0,1.08,30.0,1.19,0.188,2.8,0.36,6.2
Spaghetti,304.0,601.0,0.0,11.42,5.0,7.7,1.1,0.0,1030.0,0.967,2.57,0.0,0.068,8.4,2.72,0.048,84.17,0.497,0.185,0.543,1.37,15.0,0.03,0.53,11.0,35.0,122.0,30.0,0.53,63.0,0.03,0.064,0.2,0.07,0.8
Spaghetti and meatballs dinner,57.0,305.0,0.0,15.06,9.0,14.7,1.5,198.0,1150.0,1.47,5.58,12.0,0.095,11.8,2.88,0.137,74.72,1.403,0.545,1.008,3.39,23.0,0.079,0.93,16.0,65.0,179.0,295.0,0.93,40.0,0.28,0.101,6.7,0.42,6.6
Spaghetti sauce,0.0,346.3333333333333,1.0,7.140000000000001,1.3333333333333333,12.433333333333332,1.7,134.66666666666666,13086.666666666666,2.9416666666666664,1.34,0.0,0.0623333333333333,1.0333333333333334,4.8533333333333335,0.024,88.69,0.266,0.3776666666666666,0.127,1.086666666666667,22.666666666666668,0.0923333333333333,0.84,17.0,31.666666666666668,311.6666666666667,307.6666666666667,0.2066666666666666,29.0,0.0,0.148,3.6666666666666665,2.08,10.2
Spaghetti sauce with added vegetables,2.0,392.0,22.0,7.43,2.0,13.3,1.8,266.0,9712.0,3.425,1.42,0.0,0.079,2.0,4.95,0.032,88.51,0.29,0.418,0.146,1.22,23.0,0.109,0.8,18.0,37.0,308.0,321.0,0.26,33.0,0.0,0.172,11.6,1.94,11.6
Spaghetti sauce with meat,0.0,317.0,0.0,6.54,18.0,26.2,1.5,154.0,10319.0,4.133,5.93,1.0,0.082,5.1,4.47,0.028,81.57,1.711,0.502,1.348,4.36,26.0,0.081,1.1,19.0,64.0,316.0,415.0,1.32,27.0,0.51,0.209,1.6,1.97,11.6
Spaghetti sauce with meat and added vegetables,2.0,318.0,18.0,6.04,18.0,25.8,1.4,216.0,7891.0,3.733,5.94,1.0,0.097,5.6,4.02,0.035,82.47,1.641,0.432,1.329,4.14,24.0,0.104,1.11,18.0,66.0,307.0,335.0,1.37,28.0,0.51,0.208,9.4,1.6,9.8
Spaghetti sauce with poultry,0.0,317.0,0.0,6.54,18.0,24.0,1.5,154.0,10319.0,4.897,6.32,3.0,0.081,6.2,4.47,0.034,83.14,0.762,0.727,0.467,2.5,26.0,0.084,0.82,20.0,74.0,313.0,409.0,0.53,29.0,0.15,0.229,1.6,1.99,11.3
Spaghetti sauce with poultry and added vegetables,2.0,318.0,18.0,6.04,18.0,23.7,1.4,216.0,7891.0,4.497,6.33,3.0,0.096,6.7,4.02,0.041,84.04,0.692,0.657,0.448,2.29,23.0,0.106,0.83,20.0,77.0,304.0,329.0,0.58,30.0,0.15,0.228,9.4,1.62,9.4
Spaghetti sauce with seafood,0.0,317.0,0.0,7.09,30.0,28.8,1.5,154.0,10319.0,3.289,5.33,14.0,0.057,10.3,4.47,0.022,84.24,0.334,0.503,0.185,1.48,42.0,0.099,1.08,21.0,77.0,326.0,432.0,0.42,40.0,1.82,0.143,2.0,2.16,11.3
Spaghetti sauce with seafood and added vegetables,2.0,318.0,18.0,6.59,30.0,28.4,1.4,216.0,7891.0,2.889,5.34,14.0,0.072,10.8,4.02,0.029,85.14,0.264,0.434,0.165,1.26,39.0,0.121,1.1,20.0,79.0,317.0,353.0,0.47,41.0,1.82,0.142,9.8,1.79,9.5
Spaghetti squash,15.0,62.0,0.0,6.26,2.0,7.5,1.4,0.0,0.0,0.785,0.65,10.0,0.022,0.3,2.45,0.037,89.68,0.953,0.897,0.781,2.79,21.0,0.034,0.33,11.0,14.0,114.0,139.0,0.19,17.0,0.0,0.112,3.4,0.41,3.1
Spaghetti with corned beef,0.0,15.0,0.0,17.22,30.0,29.2,1.1,5.0,819.0,1.712,12.88,17.0,0.145,27.3,0.85,0.175,54.34,8.028,1.292,3.936,14.54,74.0,0.082,1.34,18.0,115.0,112.0,433.0,1.58,18.0,0.51,0.095,0.9,1.37,5.7
Spaghetti with meat and mushroom sauce,29.0,173.0,0.0,16.68,10.0,18.1,1.6,37.0,2294.0,2.128,6.13,1.0,0.121,14.2,2.82,0.134,72.66,0.984,0.5,0.876,2.83,17.0,0.145,1.25,17.0,74.0,238.0,411.0,1.11,17.0,0.29,0.117,5.9,0.5,3.2
Spaghetti with meat sauce,57.0,305.0,0.0,15.06,9.0,14.7,1.5,198.0,1150.0,1.47,5.58,12.0,0.095,11.8,2.88,0.137,74.72,1.403,0.545,1.008,3.39,23.0,0.079,0.93,16.0,65.0,179.0,295.0,0.93,40.0,0.28,0.101,6.7,0.42,6.6
Spanakopitta,0.0,2256.0,1.0,10.5,77.0,42.5,1.3,4916.0,0.0,0.974,7.51,98.0,0.32,12.0,0.4,0.114,64.42,5.798,1.12,7.167,15.26,163.0,0.09,2.02,42.0,132.0,300.0,405.0,1.07,286.0,0.25,0.149,8.8,1.69,212.6
Spanish rice,3.5,98.75,6.25,22.595,2.25,6.8,1.2,69.75,614.0,1.6465,2.99,0.25,0.066,5.325,1.4925000000000002,0.25075,70.245,0.9815,1.0615,0.57675,2.88,20.75,0.07425,1.13,11.5,45.25,122.5,366.0,0.405,9.0,0.0424999999999999,0.10025,7.425000000000001,0.4574999999999999,5.325
Spanish rice with ground beef,2.0,85.0,6.0,14.79,28.0,28.1,0.9,53.0,501.0,2.543,9.69,1.0,0.099,9.8,1.17,0.219,67.36,2.981,0.795,2.28,6.91,23.0,0.081,1.57,14.0,87.0,182.0,350.0,2.11,8.0,0.82,0.187,7.4,0.39,3.1
Spanish stew,150.0,389.0,0.0,8.04,16.0,28.8,1.6,74.0,131.0,1.659,6.48,0.0,0.068,5.5,1.74,0.069,80.79,1.056,0.457,0.907,2.76,21.0,0.077,0.81,17.0,76.0,231.0,355.0,0.98,39.0,0.19,0.167,9.1,0.28,10.5
Spanish vegetable soup,9.0,29.0,0.0,5.24,28.0,25.9,1.2,11.0,138.0,1.823,7.76,1.0,0.069,6.4,1.38,0.064,79.56,2.613,0.521,2.05,5.81,19.0,0.067,0.67,15.0,86.0,227.0,471.0,1.02,4.0,0.27,0.137,8.6,0.14,9.8
Spinach,0.0,5871.944444444444,0.0,4.265,2.388888888888889,20.855555555555554,2.6,12204.666666666666,0.0,0.5635555555555556,3.177222222222222,11.0,0.1727222222222222,2.2,0.5772222222222223,0.0599444444444444,88.32388888888889,0.6619444444444444,0.6971666666666666,0.7573333333333333,2.408333333333333,119.5,0.1471111111111111,2.41,79.61111111111111,50.22222222222222,450.27777777777777,224.66666666666663,0.508888888888889,500.27777777777777,0.0044444444444444,0.1654444444444444,15.355555555555554,2.5027777777777778,487.7111111111111
Spinach and artichoke dip,0.0,970.0,2.0,4.76,39.0,26.5,1.2,2145.0,0.0,0.241,4.0,60.0,0.12,5.1,1.52,0.029,55.79,7.524,15.211,8.291,33.21,118.0,0.053,0.46,22.0,90.0,138.0,614.0,0.56,141.0,0.2,0.05,1.6,1.74,128.2
Spinach and cheese casserole,0.0,4519.0,1.0,9.91,18.0,20.5,2.8,9766.0,0.0,0.818,7.02,50.0,0.216,8.5,1.05,0.129,73.61,1.827,0.783,3.887,7.44,244.0,0.13,1.75,63.0,131.0,250.0,308.0,0.89,426.0,0.19,0.109,1.1,2.45,355.2
Spinach dip,0.0,556.6666666666666,1.3333333333333333,6.04,24.666666666666668,19.633333333333336,0.3,1186.6666666666667,0.0,0.1113333333333333,3.776666666666667,56.66666666666666,0.121,4.8,3.96,0.0336666666666666,67.83,4.735666666666666,9.745333333333331,5.036666666666666,20.55333333333333,86.66666666666667,0.0266666666666666,0.2299999999999999,13.0,71.0,124.0,521.6666666666666,0.36,103.0,0.29,0.0396666666666666,0.5666666666666667,1.2166666666666666,76.60000000000001
Spinach quiche,0.0,1384.0,2.0,11.61,123.0,57.7,1.2,3024.0,0.0,0.77,10.55,210.0,0.271,14.2,1.91,0.079,52.26,7.036,1.671,12.671,23.53,243.0,0.079,1.57,35.0,199.0,243.0,313.0,1.43,325.0,0.5,0.108,4.0,1.22,131.1
Spinach salad,0.0,4055.0,2.0,2.97,86.0,82.2,1.6,8861.0,0.0,1.244,7.02,32.0,0.261,10.7,0.54,0.108,83.25,1.924,0.833,1.549,4.91,83.0,0.104,2.27,61.0,98.0,462.0,197.0,0.81,370.0,0.31,0.202,20.2,1.71,347.9
Spinach souffle,0.0,1787.0,2.0,7.1,100.0,78.7,1.1,3923.0,0.0,0.418,5.7,99.0,0.236,10.6,2.45,0.081,77.53,2.397,0.642,4.451,8.49,102.0,0.05,0.96,29.0,99.0,175.0,168.0,0.57,247.0,0.38,0.083,0.6,1.26,133.0
Spinach soup,0.0,1918.0,0.0,2.88,2.0,13.7,0.8,4125.0,0.0,0.923,2.92,17.0,0.117,0.9,1.68,0.042,91.88,0.239,0.129,0.429,0.98,73.0,0.071,1.09,32.0,61.0,285.0,182.0,0.36,177.0,0.17,0.086,7.7,0.74,180.2
Split pea and ham soup,267.5,598.0,2.5,11.285,3.0,19.6,1.7999999999999998,48.0,0.0,0.8725,4.3100000000000005,0.0,0.0385,2.2,1.74,0.0655,81.875,0.481,0.1875,0.477,1.18,15.0,0.1,0.7949999999999999,15.0,64.0,165.5,248.5,0.895,61.5,0.065,0.069,1.95,0.13,5.05
Split pea soup,17.5,157.0,0.5,10.855,1.0,15.7,1.9,643.0,3.5,0.4595,3.5250000000000004,1.5,0.027,1.95,4.125,0.055,83.475,0.371,0.155,0.412,1.005,14.5,0.128,0.75,14.5,50.5,127.0,251.0,0.52,15.5,0.005,0.0465,0.3,0.145,18.15
Split peas,0.0,4.0,0.0,20.29,0.0,31.55,7.949999999999999,0.0,0.0,0.813,8.02,0.0,0.051,0.6,2.79,0.1735,66.83,1.4405,1.4985000000000002,0.497,3.63,13.5,0.174,1.245,34.5,95.0,348.0,225.5,0.96,0.0,0.0,0.0435,0.4,0.41,8.65
Spoonbread,10.0,41.0,2.0,18.54,78.0,58.9,0.7,351.0,0.0,0.896,6.72,112.0,0.271,9.4,4.88,0.123,66.09,2.543,1.434,2.251,6.83,128.0,0.028,1.1,19.0,150.0,197.0,385.0,0.75,116.0,0.42,0.101,0.1,0.57,3.6
Sports drink,0.0,0.0,0.0,21.67,0.0,0.02,0.0,0.0,0.0,0.2105999999999999,0.02,0.0,0.0021999999999999,0.06,20.998,0.0026,77.826,0.0258,0.1062,0.0366,0.206,2.4,0.0062,0.044,33.0,24.6,18.0,60.2,0.008,0.0,0.05,0.0209999999999999,8.2,0.016,0.5
Sports drink (Gatorade G),0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,5.24,0.011,93.38,0.0,0.0,0.0,0.0,1.0,0.006,0.05,0.0,10.0,15.0,39.0,0.01,0.0,0.0,0.022,0.4,0.0,0.2
Sports drink (Powerade),0.0,0.0,0.0,7.84,0.0,0.0,0.0,0.0,0.0,1.565,0.0,0.0,0.0,0.0,6.11,0.011,91.91,0.011,0.028,0.008,0.05,1.0,0.0,0.09,0.0,1.0,18.0,42.0,0.01,0.0,0.91,0.153,0.0,0.0,0.0
Sprouts,6.0,6.0,6.0,5.94,0.0,14.4,1.8,0.0,0.0,0.749,3.04,0.0,0.124,0.6,4.13,0.084,90.4,0.022,0.058,0.046,0.18,13.0,0.164,0.91,21.0,54.0,149.0,6.0,0.41,1.0,0.0,0.088,13.2,0.1,33.0
Squash,170.66666666666666,710.6666666666666,3.555555555555556,8.168888888888889,20.77777777777778,18.25555555555556,1.1666666666666667,1741.6666666666667,438.44444444444446,0.7032222222222223,2.2744444444444443,24.55555555555556,0.0923333333333333,2.966666666666667,3.245555555555556,0.0613333333333333,85.84666666666666,0.7068888888888889,0.2827777777777778,1.4075555555555554,2.7133333333333334,43.77777777777778,0.0606666666666666,0.5877777777777777,16.11111111111111,49.333333333333336,202.66666666666663,141.88888888888889,0.3722222222222222,91.0,0.0666666666666666,0.1014444444444444,6.344444444444445,0.38,3.7222222222222223
Squash and corn,362.0,1476.0,38.0,9.26,0.0,12.5,2.0,970.0,0.0,0.56,2.0,0.0,0.06,0.6,2.93,0.06,87.3,0.166,0.28,0.095,0.6,32.0,0.1,0.4,26.0,35.0,352.0,5.0,0.3,140.0,0.0,0.11,4.9,0.08,2.4
Squash fritter or cake,359.0,1470.0,1.0,35.66,58.0,51.0,2.8,826.0,0.0,2.327,6.96,35.0,0.298,18.0,3.1,0.249,33.81,8.461,5.856,5.509,21.28,133.0,0.116,2.45,21.0,132.0,239.0,353.0,0.67,172.0,0.2,0.144,4.5,1.42,13.0
Squid,0.0,0.2,0.1,7.864,331.2,94.66,0.18,5.3,0.0,3.1309,22.656,15.4,0.5227999999999999,64.61,0.318,0.0591,62.094,0.9952,1.5777,0.8507,4.086,54.9,2.6001000000000003,1.1789999999999998,48.1,304.5,348.4,498.2,2.227,15.4,1.718,0.0792,6.0,1.916,2.38
Squirrel,0.0,0.0,0.0,0.0,120.0,122.4,0.0,0.0,0.0,4.621,30.64,0.0,0.289,15.0,0.0,0.06,61.81,1.779,1.676,0.538,4.67,3.0,0.147,6.78,28.0,210.0,351.0,280.0,1.77,0.0,6.48,0.368,0.0,0.4,1.4
Starfruit,24.0,25.0,0.0,6.73,0.0,7.6,2.8,66.0,0.0,0.367,1.04,0.0,0.016,0.6,3.98,0.014,91.38,0.03,0.184,0.019,0.33,3.0,0.137,0.08,10.0,12.0,133.0,2.0,0.12,3.0,0.0,0.017,34.4,0.15,0.0
Steak,0.0,0.0,0.0,0.0,83.0,90.1,0.0,0.0,0.0,7.501,28.506666666666664,1.6666666666666667,0.2293333333333333,32.4,0.0,0.0773333333333333,61.02,3.952333333333333,0.4203333333333333,3.620666666666666,8.979999999999999,16.333333333333332,0.0816666666666666,2.34,22.0,229.0,356.0,384.6666666666667,5.583333333333333,1.6666666666666667,1.9266666666666667,0.6350000000000001,0.0,0.31,1.5
Steak and cheese sandwich,0.0,41.0,4.0,18.13,54.0,63.2,0.6,12.0,0.0,3.217,19.7,41.0,0.299,25.1,3.46,0.232,49.97,3.292,0.956,4.328,10.24,279.0,0.101,2.71,26.0,277.0,274.0,522.0,3.96,45.0,1.72,0.231,0.4,0.3,2.8
Steak and cheese submarine sandwich,0.6666666666666666,31.0,1.3333333333333333,20.46,36.333333333333336,44.53333333333333,0.9333333333333332,31.33333333333333,67.66666666666667,3.229,15.713333333333331,23.666666666666668,0.265,21.133333333333333,3.453333333333333,0.248,53.81333333333333,2.965666666666666,0.9826666666666664,3.260666666666667,8.313333333333333,193.66666666666663,0.093,2.37,23.33333333333333,188.33333333333331,219.33333333333331,410.0,2.8866666666666667,26.33333333333333,1.1266666666666667,0.2003333333333333,2.6333333333333333,0.4033333333333333,4.033333333333333
Steak sandwich,0.0,0.0,0.0,22.81,41.0,55.7,1.15,1.0,0.0,4.5015,17.935000000000002,6.0,0.2625,23.05,2.52,0.282,46.195,2.7485,1.2105,5.778,11.425,53.0,0.0995,2.75,21.5,292.5,248.0,521.0,3.41,6.0,1.24,0.258,0.2,0.31,3.0
Steak sauce,0.0,177.0,0.0,22.04,0.0,11.5,1.5,0.0,12564.0,0.913,1.25,0.0,0.054,0.8,9.82,0.034,71.0,0.0,0.0,0.0,0.23,19.0,0.189,1.37,17.0,33.0,312.0,1647.0,0.34,15.0,0.0,0.105,6.8,1.16,2.2
Steak submarine sandwich with lettuce and tomato,10.0,68.0,0.0,20.31,35.0,52.0,0.9,36.0,259.0,3.258,15.83,0.0,0.232,22.2,3.27,0.259,56.93,2.105,0.885,1.967,5.95,62.0,0.102,2.62,22.0,143.0,241.0,320.0,3.2,6.0,1.28,0.199,2.1,0.23,5.1
Steak tartare,4.0,178.0,3.0,1.56,157.0,127.4,0.4,290.0,0.0,3.538,15.67,39.0,0.175,17.4,0.47,0.056,67.8,5.979,0.753,5.207,13.84,32.0,0.08,2.11,18.0,170.0,263.0,144.0,3.62,55.0,1.81,0.306,5.2,0.44,55.8
Steak teriyaki,0.0,0.0,0.0,1.94,82.0,109.5,0.0,0.0,0.0,5.072,28.86,0.0,0.158,29.2,1.76,0.068,58.92,3.517,0.336,3.13,8.25,10.0,0.08,2.53,26.0,196.0,259.0,517.0,4.78,0.0,1.57,0.382,0.0,0.39,1.4
Stew,166.0,409.0,2.0,8.24,14.0,20.3,1.2,60.0,92.0,1.342,5.23,0.0,0.06,5.5,1.58,0.082,81.27,1.767,0.363,1.436,3.98,14.0,0.11,1.75,12.0,57.0,206.0,304.0,1.19,41.0,0.43,0.124,3.3,0.29,6.1
Stewed,7.666666666666667,41.333333333333336,0.3333333333333333,3.76,44.333333333333336,37.36666666666667,0.5666666666666668,28.33333333333333,165.66666666666666,3.1283333333333334,13.146666666666668,1.3333333333333333,0.1266666666666666,14.933333333333332,0.5533333333333333,0.1193333333333333,73.46333333333332,3.6803333333333335,0.3433333333333333,3.1223333333333336,8.366666666666667,17.333333333333332,0.074,1.2466666666666668,18.33333333333333,130.66666666666666,291.6666666666667,235.66666666666663,2.4166666666666665,5.0,0.8333333333333334,0.2536666666666666,7.333333333333333,0.1666666666666666,2.0
Stewed chicken with tomato-based sauce,1.0,49.0,1.0,2.46,49.0,30.9,0.5,13.0,2358.0,3.523,11.98,4.0,0.097,10.8,0.97,0.045,77.31,2.651,2.159,1.513,7.06,12.0,0.057,0.56,14.0,111.0,189.0,397.0,0.76,8.0,0.16,0.137,3.4,0.87,2.0
Stewed chitterlings,23.0,159.0,7.0,3.82,172.0,296.8,1.0,126.0,1574.0,0.401,8.4,0.0,0.05,17.0,2.04,0.034,69.26,8.606,1.407,6.74,18.51,26.0,0.071,1.18,13.0,57.0,142.0,56.0,1.26,15.0,0.26,0.099,21.1,1.47,7.5
Stewed codfish,7.0,93.0,6.5,6.375,32.5,51.15,1.2000000000000002,117.5,1622.0,1.072,11.46,1.0,0.0505,16.2,1.87,0.0485,77.19999999999999,2.845,0.5369999999999999,0.6405000000000001,4.22,17.0,0.0875,0.595,19.0,160.5,259.5,94.5,0.31,9.0,1.065,0.18,18.4,1.365,5.2
Stewed corned beef,1.0,30.0,0.0,10.32,39.0,44.0,1.4,15.0,1123.0,1.726,13.43,0.0,0.089,19.4,0.86,0.044,64.06,5.728,0.792,3.518,11.15,14.0,0.1,1.46,20.0,85.0,306.0,499.0,1.78,3.0,0.68,0.217,7.8,0.76,4.4
Stewed dried beef,7.0,95.0,2.0,3.88,45.0,5.3,0.8,53.0,2055.0,2.814,17.69,0.0,0.109,18.2,2.58,0.041,52.81,7.444,7.62,3.215,19.15,16.0,0.084,1.64,16.0,113.0,219.0,1755.0,2.78,8.0,0.65,0.158,7.0,2.97,6.0
Stewed gizzards,0.0,167.0,0.0,4.4,237.0,72.5,1.1,58.0,923.0,2.391,20.25,65.0,0.172,27.2,1.94,0.244,66.14,3.651,2.333,1.738,8.68,31.0,0.135,2.5,11.0,138.0,239.0,380.0,2.94,79.0,0.67,0.111,6.2,1.12,17.3
Stewed goat,16.0,89.0,0.0,1.99,63.0,88.3,0.5,40.0,240.0,3.305,22.31,0.0,0.475,10.7,0.88,0.1,54.45,11.759,1.872,3.544,18.08,21.0,0.251,3.05,5.0,178.0,385.0,752.0,4.16,8.0,0.93,0.051,4.3,2.24,9.4
Stewed pig's feet,542.0,435.0,0.0,4.13,44.0,37.5,0.5,215.0,85.0,0.954,9.99,0.0,0.07,10.2,0.75,0.054,75.81,4.077,1.42,2.269,8.7,12.0,0.08,0.77,11.0,67.0,180.0,483.0,0.68,59.0,0.22,0.111,5.4,0.49,3.2
Stewed pork,6.0,88.0,1.0,2.77,54.0,45.6,0.7,38.0,3147.0,4.592,17.92,1.0,0.204,27.5,1.29,0.302,64.4,7.671,1.37,2.837,12.69,21.0,0.119,1.1,26.0,190.0,402.0,579.0,1.91,8.0,0.4,0.39,7.3,1.6,7.2
Stewed potatoes,2.5,17.0,0.5,19.335,1.0,13.8,1.65,15.5,46.5,1.2685,1.97,0.0,0.0225,0.55,1.56,0.0975,73.875,1.8245,0.8825000000000001,0.6145,3.47,9.0,0.178,0.36,21.5,45.5,343.5,224.0,0.295,1.5,0.005,0.2725,11.4,0.415,4.65
Stewed potatoes with tomatoes,32.0,144.0,0.0,15.4,0.0,11.5,1.4,40.0,825.0,1.063,1.61,0.0,0.021,0.2,2.31,0.08,78.65,1.281,1.307,0.442,3.17,8.0,0.158,0.33,20.0,42.0,334.0,147.0,0.25,13.0,0.0,0.221,12.7,0.56,6.5
Stewed rabbit,0.0,27.0,0.0,6.83,46.0,51.1,1.0,13.0,1199.0,4.067,17.14,0.0,0.11,20.8,0.92,0.05,60.38,7.156,1.751,2.479,12.7,20.0,0.149,1.73,21.0,145.0,342.0,440.0,1.4,2.0,2.26,0.227,6.0,1.57,6.8
Stewed rice,1.0,28.0,1.0,33.43,4.0,6.8,0.7,23.0,418.0,1.922,3.96,0.0,0.03,7.1,0.34,0.205,52.85,3.443,2.354,1.663,7.8,17.0,0.105,1.79,13.0,58.0,81.0,654.0,0.57,2.0,0.02,0.088,2.7,0.76,6.8
Stewed salmon,0.0,34.0,0.0,8.47,31.0,56.0,1.3,29.0,1585.0,3.955,12.02,9.0,0.124,18.8,1.27,0.043,70.61,2.669,2.294,1.066,7.02,131.0,0.112,0.84,29.0,215.0,401.0,448.0,0.58,12.0,2.33,0.279,7.2,1.1,5.4
